event_name,event_date,fight_url,fighter_1,fighter_2,winner,f1_kd,f2_kd,f1_str,f2_str,f1_td,f2_td,f1_sub,f2_sub,weight_class,method,round,time
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/346e3897c2ead99a,Movsar Evloev,Lerone Murphy,Movsar Evloev,0,0,86,89,9,0,0,0,Featherweight,M-DEC,5,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/fa534aaa5b997a69,Luke Riley,Michael Aswell Jr.,Luke Riley,0,0,100,61,0,1,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/5ee11b727e89e8ad,Michael Page,Sam Patterson,Michael Page,0,0,27,12,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/43e26b46cbb51985,Iwo Baraniewski,Austen Lane,Iwo Baraniewski,1,0,10,0,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punch",1,0:28
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/562d916f55918901,Roman Dolidze,Christian Leroy Duncan,Christian Leroy Duncan,0,0,10,54,3,0,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/4e58bcc0d27042fd,Kurtis Campbell,Danny Silva,Danny Silva,0,2,17,16,2,1,0,0,Featherweight,"KO/TKO

      

        Punches",2,0:31
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/3ee578ddd071ad4c,Mason Jones,Axel Sola,Mason Jones,0,0,110,65,0,3,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/3b9f50f07d9a1601,Nathaniel Wood,Losene Keita,Nathaniel Wood,0,0,67,52,0,0,0,0,Featherweight,S-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/90187edeeda7e6d6,Mario Pinto,Felipe Franco,Mario Pinto,0,0,34,21,2,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/8817bd21b6d0a989,Mantas Kondratavicius,Antonio Trocoli,Mantas Kondratavicius,1,0,75,17,2,1,1,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/bfd17ed83ec5b598,Louie Sutherland,Brando Pericic,Brando Pericic,0,0,9,19,1,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,1:48
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/bbe0f3653de9f6a8,Shem Rock,Abdul-Kareem Al-Selwady,Abdul-Kareem Al-Selwady,0,0,47,81,1,0,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Evloev vs. Murphy,"March 21, 2026",http://www.ufcstats.com/fight-details/216bc9b661485017,Shanelle Dyer,Ravena Oliveira,Shanelle Dyer,0,0,49,26,1,0,0,0,Women's Strawweight,"KO/TKO

      

        Punches",2,1:17
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/d69bd8e53ec858dc,Renato Moicano,Chris Duncan,Renato Moicano,0,0,21,27,1,0,1,0,Lightweight,"SUB

      

        Rear Naked Choke",2,3:14
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/721642e7de112e9e,Virna Jandiroba,Tabatha Ricci,Virna Jandiroba,0,0,26,37,6,1,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/ad487d1c6141d90a,Abdul Rakhman Yakhyaev,Brendson Ribeiro,Abdul Rakhman Yakhyaev,0,0,7,8,2,0,1,0,Light Heavyweight,"SUB

      

        Rear Naked Choke",1,2:52
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/fef80c98b2fba70c,Ethyn Ewing,Rafael Estevam,Ethyn Ewing,1,0,114,44,0,0,0,0,Bantamweight,"KO/TKO

      

        Punch",3,1:44
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/c27bec45d5a29a2c,Tommy McMillen,Manolo Zecchini,Tommy McMillen,1,0,74,20,0,0,0,0,Featherweight,"KO/TKO

      

        Knee",1,3:57
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/7924f10aac3543de,Jose Delano,Robert Ruchala,Jose Delano,0,0,107,67,0,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/0760bc02280574dd,Guilherme Pat,Thomas Petersen,Thomas Petersen,0,1,17,28,0,0,0,0,Heavyweight,M-DEC,3,5:00
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/af2a9d47ca8115e4,Alessandro Costa,Stewart Nicoll,Alessandro Costa,1,0,43,47,2,0,0,0,Flyweight,"KO/TKO

      

        Punch",2,4:56
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/9c9c26679701b84d,Lando Vannata,Darrius Flowers,Darrius Flowers,0,0,27,20,2,2,0,1,Lightweight,"KO/TKO

      

        Punches",2,0:52
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/74bb036ef0493bf7,Alice Pereira,Hailey Cowan,Alice Pereira,1,0,32,31,0,2,0,0,Women's Bantamweight,"KO/TKO

      

        Knee",2,4:24
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/e284a194fb4648a9,Azamat Bekoev,Tresean Gore,Tresean Gore,1,0,70,78,2,2,0,1,Middleweight,"SUB

      

        Guillotine Choke",3,3:27
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/caf13346cbcfdb03,Dione Barbosa,Melissa Gatto,Dione Barbosa,0,0,30,33,3,3,1,0,Women's Flyweight,M-DEC,3,5:00
UFC Fight Night: Moicano vs. Duncan,"April 04, 2026",http://www.ufcstats.com/fight-details/a5a749aa0061fdb4,Kai Kamaka III,Dakota Hope,Kai Kamaka III,0,1,105,106,0,1,0,0,Lightweight,S-DEC,3,5:00
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/4a0db214d9721d6e,Merab Dvalishvili,Petr Yan,Petr Yan,0,0,134,139,2,5,2,0,Bantamweight,U-DEC,5,5:00
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/dfa692db6d39330c,Alexandre Pantoja,Joshua Van,Joshua Van,0,0,6,2,0,0,0,0,Flyweight,KO/TKO,1,0:26
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/fbbb9e72900b71f5,Brandon Moreno,Tatsuro Taira,Tatsuro Taira,0,0,9,28,0,1,1,0,Flyweight,"KO/TKO

      

        Punches",2,2:24
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/1dc29f4c6fcdd356,Henry Cejudo,Payton Talbott,Payton Talbott,0,1,60,134,1,3,0,0,Bantamweight,U-DEC,3,5:00
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/6d6ab10cbaa45e8c,Jan Blachowicz,Bogdan Guskov,Draw/NC,1,1,84,80,0,0,1,0,Light Heavyweight,M-DEC,3,5:00
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/c797b58d85c840a4,Grant Dawson,Manuel Torres,Manuel Torres,0,1,8,9,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,2:25
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/b3d2ac2244e4f791,Terrance McKinney,Chris Duncan,Chris Duncan,0,1,31,38,0,1,0,1,Lightweight,"SUB

      

        Anaconda Choke",1,2:30
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/2417cc7bc1eea75b,Maycee Barber,Karine Silva,Maycee Barber,0,0,55,21,3,2,0,0,Women's Flyweight,U-DEC,3,5:00
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/10a57b983e59f727,Nazim Sadykhov,Fares Ziam,Fares Ziam,0,1,4,31,0,2,0,2,Lightweight,"KO/TKO

      

        Punches",2,4:59
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/3c683da1924b6c44,Marvin Vettori,Brunno Ferreira,Brunno Ferreira,0,0,88,77,1,1,0,0,Middleweight,U-DEC,3,5:00
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/7af407397532f7cf,Edson Barboza,Jalin Turner,Jalin Turner,0,2,10,39,0,0,0,0,Lightweight,"KO/TKO

      

        Punches",1,2:24
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/ea660db65bfa998f,Iwo Baraniewski,Ibo Aslan,Iwo Baraniewski,2,1,22,30,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,1:29
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/964ea1777695851b,Mansur Abdul-Malik,Antonio Trocoli,Mansur Abdul-Malik,0,0,2,3,1,0,1,0,Middleweight,"SUB

      

        Guillotine Choke",1,1:09
UFC 323: Dvalishvili vs. Yan 2,"December 06, 2025",http://www.ufcstats.com/fight-details/40fa4f8b4b93884e,Muhammad Naimov,Mairon Santos,Mairon Santos,0,1,18,27,0,0,0,0,Featherweight,"KO/TKO

      

        Punches",3,0:21
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/a5a81a39ccf9b680,Brandon Royval,Manel Kape,Manel Kape,0,1,17,17,0,0,0,0,Flyweight,"KO/TKO

      

        Punches",1,3:18
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/24bb03f0a3415fbe,Giga Chikadze,Kevin Vallejos,Kevin Vallejos,0,1,12,20,0,0,0,0,Featherweight,"KO/TKO

      

        Spinning Back Fist",2,1:29
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/d000cb692343cdcd,Cesar Almeida,Cezary Oleksiejczuk,Cezary Oleksiejczuk,0,0,12,14,0,6,0,0,Middleweight,U-DEC,3,5:00
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/93ca562453f65b8d,Melquizael Costa,Morgan Charriere,Melquizael Costa,1,0,4,2,0,0,0,0,Featherweight,"KO/TKO

      

        Kick",1,1:14
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/47149f3187661509,Kennedy Nzechukwu,Marcus Buchecha,Draw/NC,0,0,24,27,0,3,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/fc4ab243d21b795d,King Green,Lance Gibson Jr.,King Green,0,0,65,30,1,2,0,0,Catch Weight,S-DEC,3,5:00
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/0fca825e14429c1f,Neil Magny,Yaroslav Amosov,Yaroslav Amosov,0,0,5,9,0,1,0,1,Welterweight,"SUB

      

        Anaconda Choke",1,3:14
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/225e93ebed9b71b8,Joanderson Brito,Isaac Thomson,Joanderson Brito,0,0,33,21,8,4,2,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/a2523a8565fe4361,Sean Sharaf,Steven Asplund,Steven Asplund,0,0,66,170,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",2,3:49
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/ceb5b0f1f6daddf6,Melissa Croden,Luana Santos,Luana Santos,0,0,22,12,0,3,0,1,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/ac56a1052c4c8f63,Allen Frye Jr.,Guilherme Pat,Guilherme Pat,0,0,33,64,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Royval vs. Kape,"December 13, 2025",http://www.ufcstats.com/fight-details/71170fb7ade3e1f4,Jamey-Lyn Horth,Tereza Bleda,Jamey-Lyn Horth,0,0,16,2,0,0,0,0,Women's Flyweight,"KO/TKO

      

        Punches",1,2:05
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/856f6ee049373843,Jack Della Maddalena,Islam Makhachev,Islam Makhachev,0,0,18,30,0,4,0,0,Welterweight,U-DEC,5,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/7606f6b6c19f2d73,Valentina Shevchenko,Zhang Weili,Valentina Shevchenko,0,0,41,32,5,0,0,0,Women's Flyweight,U-DEC,5,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/477af74ea3cbba8b,Sean Brady,Michael Morales,Michael Morales,0,1,8,24,0,0,0,0,Welterweight,"KO/TKO

      

        Punches",1,3:27
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/3c60884853766487,Leon Edwards,Carlos Prates,Carlos Prates,0,1,12,21,2,0,0,0,Welterweight,"KO/TKO

      

        Punch",2,1:28
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/9b5f190cd3f5ce16,Beneil Dariush,Benoit Saint Denis,Benoit Saint Denis,0,1,3,3,0,0,0,0,Lightweight,"KO/TKO

      

        Punch",1,0:16
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/292b83afa418635f,Bo Nickal,Rodolfo Vieira,Bo Nickal,1,0,77,24,2,0,1,0,Middleweight,"KO/TKO

      

        Kick",3,2:24
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/ebb012c5f3fd0cbb,Roman Kopylov,Gregory Rodrigues,Gregory Rodrigues,0,0,52,90,2,0,0,1,Middleweight,U-DEC,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/909cd8633507a0c8,Erin Blanchfield,Tracy Cortez,Erin Blanchfield,0,0,52,46,2,1,1,0,Women's Flyweight,"SUB

      

        Rear Naked Choke",2,4:44
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/e313286b307334a7,Malcolm Wellmaker,Ethyn Ewing,Ethyn Ewing,0,0,77,85,0,3,0,0,Featherweight,U-DEC,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/9bbdc2a2ab334541,Kyle Daukaus,Gerald Meerschaert,Kyle Daukaus,1,0,8,0,0,0,1,0,Middleweight,"SUB

      

        D'Arce Choke",1,0:50
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/e3cbd663732f4a98,Pat Sabatini,Chepe Mariscal,Pat Sabatini,0,0,12,7,7,0,0,0,Featherweight,U-DEC,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/6c2c6a6e3f4d04db,Angela Hill,Fatima Kline,Fatima Kline,0,0,56,115,0,4,0,0,Women's Strawweight,U-DEC,3,5:00
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/c037cf1f7b429d5e,Baisangur Susurkaev,Eric McConico,Baisangur Susurkaev,1,0,53,53,2,0,0,0,Middleweight,"KO/TKO

      

        Punch",3,1:38
UFC 322: Della Maddalena vs. Makhachev,"November 15, 2025",http://www.ufcstats.com/fight-details/1a5378e32e8519ef,Viacheslav Borshchev,Matheus Camilo,Matheus Camilo,0,0,65,39,0,5,0,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/8d740c844353ae0e,Sean Strickland,Anthony Hernandez,Sean Strickland,1,0,110,55,0,0,0,0,Middleweight,"KO/TKO

      

        Punches",3,2:23
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/dd12bf51c5ed7f1e,Geoff Neal,Uros Medic,Uros Medic,0,1,3,10,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,1:19
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/dc6f6c8228390ebb,Dan Ige,Melquizael Costa,Melquizael Costa,0,1,7,19,1,1,0,0,Featherweight,"KO/TKO

      

        Spinning Back Kick",1,4:56
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/04b7bcc0e8488604,Serghei Spivac,Ante Delija,Serghei Spivac,0,0,67,61,1,0,0,0,Heavyweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/54437b8dba3a6110,Jacobe Smith,Josiah Harrell,Jacobe Smith,0,0,33,7,2,0,0,0,Welterweight,"KO/TKO

      

        Punches",1,3:01
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/372d1dee0db8dbee,Zach Reese,Michel Pereira,Michel Pereira,0,0,74,63,1,2,1,0,Middleweight,S-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/202d3277e569ad03,Chidi Njokuani,Carlos Leal,Carlos Leal,0,0,120,115,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/7ffdaa44fc8d111b,Ode Osbourne,Alibi Idiris,Draw/NC,0,0,32,30,0,5,0,0,Flyweight,Overturned,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/ac39c1f00ae31e58,Alden Coria,Luis Gurule,Alden Coria,0,0,79,50,1,1,0,0,Flyweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/fd56a469e4589ebc,Nora Cornolle,Joselyne Edwards,Joselyne Edwards,0,0,20,19,0,2,0,1,Women's Bantamweight,"SUB

      

        Rear Naked Choke",2,2:44
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/8f9896e60047007f,Ramiz Brahimaj,Punahele Soriano,Punahele Soriano,0,0,38,40,3,3,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/508e622130b0a84d,Phil Rowe,Jean-Paul Lebosnoyani,Jean-Paul Lebosnoyani,0,0,54,66,0,3,0,2,Welterweight,S-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/5b97f47cdd355cbe,Jordan Leavitt,Yadier del Valle,Jordan Leavitt,0,0,17,13,4,0,0,0,Featherweight,U-DEC,3,5:00
UFC Fight Night: Strickland vs. Hernandez,"February 21, 2026",http://www.ufcstats.com/fight-details/6e78d874097a3d22,Juliana Miller,Carli Judice,Carli Judice,0,0,36,79,2,0,1,0,Women's Flyweight,U-DEC,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/4e224ebb6394611d,Gabriel Bonfim,Randy Brown,Gabriel Bonfim,1,0,35,33,0,0,0,0,Welterweight,"KO/TKO

      

        Knee",2,1:40
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/f7e9bd2d6f81aeae,Matt Schnell,Joseph Morales,Joseph Morales,0,0,4,5,1,0,0,1,Flyweight,"SUB

      

        Guillotine Choke",1,2:54
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/b23fa678cc65cf5b,Muslim Salikhov,Uros Medic,Uros Medic,0,1,2,8,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,1:03
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/20971ed9a842b0cb,Chris Padilla,Ismael Bonfim,Chris Padilla,0,0,64,42,0,1,0,0,Lightweight,"KO/TKO

      

        Punches",2,4:30
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/ac4343150638b635,Christian Leroy Duncan,Marco Tulio,Christian Leroy Duncan,1,0,23,27,1,2,0,0,Middleweight,"KO/TKO

      

        Punch",2,3:20
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/e3d657dd88864ba7,Hyder Amil,Jamall Emmers,Jamall Emmers,0,0,47,50,0,7,0,1,Featherweight,U-DEC,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/c6d56aad93f98249,Ricky Simon,Raoni Barcelos,Raoni Barcelos,0,0,67,82,0,1,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/80eae31bc0a94a65,Mayra Bueno Silva,Jacqueline Cavalcanti,Jacqueline Cavalcanti,0,0,39,80,0,0,0,0,Women's Bantamweight,U-DEC,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/87dcb3eab20f6ac1,Josh Hokit,Max Gimenis,Josh Hokit,2,0,9,3,0,0,0,0,Heavyweight,"KO/TKO

      

        Punches",1,0:56
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/9126633d921afb57,Tecia Pennington,Denise Gomes,Denise Gomes,0,0,58,53,1,3,0,0,Women's Strawweight,U-DEC,3,5:00
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/238c274c90587e21,Miles Johns,Daniel Marcos,Daniel Marcos,0,0,28,27,0,3,0,1,Bantamweight,"SUB

      

        Rear Naked Choke",2,4:23
UFC Fight Night: Bonfim vs. Brown,"November 08, 2025",http://www.ufcstats.com/fight-details/84b66bf7fba2d59d,Zach Reese,Jackson McVey,Zach Reese,0,0,32,56,3,0,1,0,Catch Weight,"SUB

      

        Rear Naked Choke",2,1:38
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/5f5b626e67529056,Arman Tsarukyan,Dan Hooker,Arman Tsarukyan,0,0,42,10,2,0,1,2,Lightweight,"SUB

      

        Arm Triangle",2,3:34
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/b2218930b982d9b6,Belal Muhammad,Ian Machado Garry,Ian Machado Garry,0,0,56,72,0,0,0,0,Welterweight,U-DEC,3,5:00
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/870d374f8d9af65a,Volkan Oezdemir,Alonzo Menifield,Volkan Oezdemir,1,0,13,2,0,0,0,0,Light Heavyweight,"KO/TKO

      

        Punches",1,1:27
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/8ed609d80e135d94,Jack Hermansson,Myktybek Orolbai,Myktybek Orolbai,0,1,19,15,0,0,0,0,Welterweight,"KO/TKO

      

        Punch",1,2:46
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/e8307c7686c42d8c,Waldo Cortes Acosta,Shamil Gaziev,Waldo Cortes Acosta,2,0,10,6,0,0,0,0,Heavyweight,"KO/TKO

      

        Punch",1,1:22
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/00ee51bba08b7a08,Tagir Ulanbekov,Kyoji Horiguchi,Kyoji Horiguchi,0,2,6,49,1,0,1,1,Flyweight,"SUB

      

        Rear Naked Choke",3,2:18
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/5e6a74db89f5410c,Bogdan Grad,Luke Riley,Luke Riley,0,1,7,14,4,0,0,0,Featherweight,"KO/TKO

      

        Punches",2,0:30
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/c49485cedb878cf0,Nicolas Dalby,Saygid Izagakhmaev,Nicolas Dalby,0,0,26,20,0,4,0,0,Welterweight,S-DEC,3,5:00
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/443f30a4a856584a,Alex Perez,Asu Almabayev,Asu Almabayev,0,0,40,36,3,2,0,1,Flyweight,"SUB

      

        Guillotine Choke",3,0:22
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/f5564a9eeebd4ea0,Abdul Rakhman Yakhyaev,Rafael Cerqueira,Abdul Rakhman Yakhyaev,1,0,6,0,1,0,1,0,Light Heavyweight,"SUB

      

        Rear Naked Choke",1,0:33
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/6f0231915cc28507,Bekzat Almakhan,Aleksandre Topuria,Aleksandre Topuria,0,0,39,47,0,2,0,0,Bantamweight,U-DEC,3,5:00
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/335064c3380e2f10,Ismail Naurdiev,Ryan Loder,Ismail Naurdiev,1,0,3,1,0,0,0,0,Middleweight,"KO/TKO

      

        Punch",1,1:26
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/46f81d5ecd974c1c,Nurullo Aliev,Shem Rock,Nurullo Aliev,0,0,51,44,1,1,1,0,Lightweight,U-DEC,3,5:00
UFC Fight Night: Tsarukyan vs. Hooker,"November 22, 2025",http://www.ufcstats.com/fight-details/9027e156c6f1988a,Marek Bujlo,Denzel Freeman,Denzel Freeman,0,0,31,49,0,0,0,0,Heavyweight,U-DEC,3,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025",http://www.ufcstats.com/fight-details/6390c8e74630473e,Tom Aspinall,Ciryl Gane,Draw/NC,0,0,27,30,0,0,0,0,Heavyweight,CNC,1,4:35
UFC 321: Aspinall vs. Gane,"October 25, 2025",http://www.ufcstats.com/fight-details/7d3da3c4153717de,Virna Jandiroba,Mackenzie Dern,Mackenzie Dern,0,0,106,118,9,2,0,0,Women's Strawweight,U-DEC,5,5:00
UFC 321: Aspinall vs. Gane,"October 25, 2025",http://www.ufcstats.com/fight-details/e69f9b4b9cae12a4,Umar Nurmagomedov,Mario Bautista,Umar Nurmagomedov,0,1,32,20,11,0,0,1,Bantamweight,U-DEC,3,5:00
